source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,XGBoost,0.48148148148148145,0.41159809928775004,0.42096560846560843,0.3980866126445771,0.07559823989868164
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,LSTM,0.6379030387381118,0.5656670420106754,0.562417328042328,0.5499271818923005,0.018918752670288086
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,CNN-LSTM,0.5866388308977035,0.5448151140157786,0.5066649344923154,0.49414415310797694,0.011410713195800781
LBNL_DataFDD,SZCAV,raw,noise,0.05,test,stratified_time,Informer,0.6314080259800511,0.581964829722394,0.5518313807004284,0.5263391925360434,0.05487942695617676
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,LinearSVM,0.47337962962962965,0.37466929201498156,0.3863260582010582,0.35805710711359,0.0005176067352294922
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,RF,0.4597222222222222,0.41078357011310435,0.396494708994709,0.3773088449813028,0.1377878189086914
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,XGBoost,0.4736111111111111,0.40430906435997177,0.4113756613756614,0.39170277897281,0.08826756477355957
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,LSTM,0.6263048016701461,0.5496054294895476,0.55118181531872,0.539208405007906,0.0195157527923584
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,CNN-LSTM,0.5919740199489678,0.5435270976158999,0.5121134101788863,0.5014297903552296,0.012438774108886719
LBNL_DataFDD,SZCAV,raw,noise,0.1,test,stratified_time,Informer,0.639526791927627,0.5865637706707983,0.5611693751574703,0.5404140283574804,0.05610942840576172
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,LinearSVM,0.5127314814814815,0.43268556370700384,0.41724537037037035,0.38609884883686846,0.0005464553833007812
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,RF,0.49444444444444446,0.4404077306660854,0.4336970899470899,0.4114610669872326,0.13757944107055664
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,XGBoost,0.5,0.4672240497985772,0.44320436507936506,0.42758819753803784,0.07487130165100098
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,LSTM,0.6511250289955927,0.581677054709176,0.5754322562358276,0.5630743771669253,0.019071340560913086
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,CNN-LSTM,0.6033402922755741,0.5643515217936204,0.5194594041320232,0.5067779555196614,0.01141500473022461
LBNL_DataFDD,SZCAV,raw,drift,0.01,test,stratified_time,Informer,0.6383669682208304,0.5864118934739261,0.5549020534139582,0.5274238521986327,0.05495285987854004
LBNL_DataFDD,SZCAV,raw,drift,0.05,test,stratified_time,LinearSVM,0.43472222222222223,0.44041051364830036,0.34945436507936506,0.31212484660753137,0.0004367828369140625
LBNL_DataFDD,SZCAV,raw,drift,0.05,test,stratified_time,RF,0.5638888888888889,0.48861762964743755,0.48032407407407407,0.46267323185807147,0.13787269592285156
LBNL_DataFDD,SZCAV,raw,drift,0.05,test,stratified_time,XGBoost,0.4615740740740741,0.45011147531555834,0.4019510582010582,0.39046613700759847,0.08509969711303711
LBNL_DataFDD,SZCAV,raw,drift,0.05,test,stratified_time,LSTM,0.6520528879610299,0.6118248603083389,0.5719915280927186,0.5541861545875388,0.01894402503967285
